bigCityFlag,cityCode,cityName,prefCode
0,23234,北名古屋市,23
0,23235,弥富市,23
0,23236,みよし市,23
0,23237,あま市,23
0,23238,長久手市,23
0,23302,東郷町,23
0,23342,豊山町,23
0,23361,大口町,23
0,23362,扶桑町,23
0,23424,大治町,23
0,23425,蟹江町,23
0,23427,飛島村,23
0,23441,阿久比町,23
0,23442,東浦町,23
0,23445,南知多町,23
0,23446,美浜町,23
0,23447,武豊町,23
0,23501,幸田町,23
0,23561,設楽町,23
0,23562,東栄町,23
0,23563,豊根村,23
0,24201,津市,24
0,24202,四日市市,24
0,24203,伊勢市,24
0,24204,松阪市,24
0,24205,桑名市,24
0,24207,鈴鹿市,24
0,24208,名張市,24
0,24209,尾鷲市,24
0,24210,亀山市,24
0,24211,鳥羽市,24
0,24212,熊野市,24
0,24214,いなべ市,24
0,24215,志摩市,24
0,24216,伊賀市,24
0,24303,木曽岬町,24
0,24324,東員町,24
0,24341,菰野町,24
0,24343,朝日町,24
0,24344,川越町,24
0,24441,多気町,24
0,24442,明和町,24
0,24443,大台町,24
0,24461,玉城町,24
0,24470,度会町,24
0,24471,大紀町,24
0,24472,南伊勢町,24
0,24543,紀北町,24
0,24561,御浜町,24
0,24562,紀宝町,24
0,25201,大津市,25
0,25202,彦根市,25
0,25203,長浜市,25
0,25204,近江八幡市,25
0,25206,草津市,25
0,25207,守山市,25
0,25208,栗東市,25
0,25209,甲賀市,25
0,25210,野洲市,25
0,25211,湖南市,25
0,25212,高島市,25
0,25213,東近江市,25
0,25214,米原市,25
0,25383,日野町,25
0,25384,竜王町,25
0,25425,愛荘町,25
0,25441,豊郷町,25
0,25442,甲良町,25
0,25443,多賀町,25
2,26100,京都市,26
1,26101,京都市北区,26
1,26102,京都市上京区,26
1,26103,京都市左京区,26
1,26104,京都市中京区,26
1,26105,京都市東山区,26
1,26106,京都市下京区,26
1,26107,京都市南区,26
1,26108,京都市右京区,26
1,26109,京都市伏見区,26
1,26110,京都市山科区,26
1,26111,京都市西京区,26
0,26201,福知山市,26
0,26202,舞鶴市,26
0,26203,綾部市,26
0,26204,宇治市,26
0,26205,宮津市,26
0,26206,亀岡市,26
0,26207,城陽市,26
0,26208,向日市,26
0,26209,長岡京市,26
0,26210,八幡市,26
0,26211,京田辺市,26
0,26212,京丹後市,26
0,26213,南丹市,26
0,26214,木津川市,26
0,26303,大山崎町,26
0,26322,久御山町,26
0,26343,井手町,26
0,26344,宇治田原町,26
0,26364,笠置町,26
0,26365,和束町,26
0,26366,精華町,26
0,26367,南山城村,26
0,26407,京丹波町,26
0,26463,伊根町,26
0,26465,与謝野町,26
2,27100,大阪市,27
1,27102,大阪市都島区,27
1,27103,大阪市福島区,27
1,27104,大阪市此花区,27
1,27106,大阪市西区,27
1,27107,大阪市港区,27
1,27108,大阪市大正区,27
1,27109,大阪市天王寺区,27
1,27111,大阪市浪速区,27
1,27113,大阪市西淀川区,27
1,27114,大阪市東淀川区,27
1,27115,大阪市東成区,27
1,27116,大阪市生野区,27
1,27117,大阪市旭区,27
1,27118,大阪市城東区,27
1,27119,大阪市阿倍野区,27
1,27120,大阪市住吉区,27
1,27121,大阪市東住吉区,27
1,27122,大阪市西成区,27
1,27123,大阪市淀川区,27
1,27124,大阪市鶴見区,27
1,27125,大阪市住之江区,27
1,27126,大阪市平野区,27
1,27127,大阪市北区,27
1,27128,大阪市中央区,27
2,27140,堺市,27
1,27141,堺市堺区,27
1,27142,堺市中区,27
1,27143,堺市東区,27
1,27144,堺市西区,27
1,27145,堺市南区,27
1,27146,堺市北区,27
1,27147,堺市美原区,27
0,27202,岸和田市,27
0,27203,豊中市,27
0,27204,池田市,27
0,27205,吹田市,27
0,27206,泉大津市,27
0,27207,高槻市,27
0,27208,貝塚市,27
0,27209,守口市,27
0,27210,枚方市,27
0,27211,茨木市,27
0,27212,八尾市,27
0,27213,泉佐野市,27
0,27214,富田林市,27
0,27215,寝屋川市,27
0,27216,河内長野市,27
0,27217,松原市,27
0,27218,大東市,27
0,27219,和泉市,27
0,27220,箕面市,27
0,27221,柏原市,27
0,27222,羽曳野市,27
0,27223,門真市,27
0,27224,摂津市,27
0,27225,高石市,27
0,27226,藤井寺市,27
0,27227,東大阪市,27
0,27228,泉南市,27
0,27229,四條畷市,27
0,27230,交野市,27
0,27231,大阪狭山市,27
0,27232,阪南市,27
0,27301,島本町,27
0,27321,豊能町,27
0,27322,能勢町,27
0,27341,忠岡町,27
0,27361,熊取町,27
0,27362,田尻町,27
0,27366,岬町,27
0,27381,太子町,27
0,27382,河南町,27
0,27383,千早赤阪村,27
2,28100,神戸市,28
1,28101,神戸市東灘区,28
1,28102,神戸市灘区,28
1,28105,神戸市兵庫区,28
1,28106,神戸市長田区,28
1,28107,神戸市須磨区,28
1,28108,神戸市垂水区,28
1,28109,神戸市北区,28
1,28110,神戸市中央区,28
1,28111,神戸市西区,28
0,28201,姫路市,28
0,28202,尼崎市,28
0,28203,明石市,28
0,28204,西宮市,28
0,28205,洲本市,28
0,28206,芦屋市,28
0,28207,伊丹市,28
0,28208,相生市,28
0,28209,豊岡市,28
0,28210,加古川市,28
0,28212,赤穂市,28
0,28213,西脇市,28
0,28214,宝塚市,28
0,28215,三木市,28
0,28216,高砂市,28
0,28217,川西市,28
0,28218,小野市,28
0,28219,三田市,28
0,28220,加西市,28
0,28221,篠山市,28
0,28222,養父市,28
0,28223,丹波市,28
0,28224,南あわじ市,28
0,28225,朝来市,28
0,28226,淡路市,28
0,28227,宍粟市,28
0,28228,加東市,28
0,28229,たつの市,28
0,28301,猪名川町,28
0,28365,多可町,28
0,28381,稲美町,28
0,28382,播磨町,28
0,28442,市川町,28
0,28443,福崎町,28
0,28446,神河町,28
0,28464,太子町,28
0,28481,上郡町,28
0,28501,佐用町,28
0,28585,香美町,28
0,28586,新温泉町,28
0,29201,奈良市,29
0,29202,大和高田市,29
0,29203,大和郡山市,29
0,29204,天理市,29
0,29205,橿原市,29
0,29206,桜井市,29
0,29207,五條市,29
0,29208,御所市,29
0,29209,生駒市,29
0,29210,香芝市,29
0,29211,葛城市,29
0,29212,宇陀市,29
0,29322,山添村,29
0,29342,平群町,29
0,29343,三郷町,29
0,29344,斑鳩町,29
0,29345,安堵町,29
0,29361,川西町,29
0,29362,三宅町,29
0,29363,田原本町,29
0,29385,曽爾村,29
0,29386,御杖村,29
0,29401,高取町,29
0,29402,明日香村,29
0,29424,上牧町,29
0,29425,王寺町,29
0,29426,広陵町,29
0,29427,河合町,29
0,29441,吉野町,29
0,29442,大淀町,29
0,29443,下市町,29
0,29444,黒滝村,29
0,29446,天川村,29
0,29447,野迫川村,29
0,29449,十津川村,29
0,29450,下北山村,29
0,29451,上北山村,29
0,29452,川上村,29
0,29453,東吉野村,29
0,30201,和歌山市,30
0,30202,海南市,30
0,30203,橋本市,30
0,30204,有田市,30
0,30205,御坊市,30
0,30206,田辺市,30
0,30207,新宮市,30
0,30208,紀の川市,30
0,30209,岩出市,30
0,30304,紀美野町,30
0,30341,かつらぎ町,30
0,30343,九度山町,30
0,30344,高野町,30
0,30361,湯浅町,30
0,30362,広川町,30
0,30366,有田川町,30
0,30381,美浜町,30
0,30382,日高町,30
0,30383,由良町,30
0,30390,印南町,30
0,30391,みなべ町,30
0,30392,日高川町,30
0,30401,白浜町,30
0,30404,上富田町,30
0,30406,すさみ町,30
0,30421,那智勝浦町,30
0,30422,太地町,30
0,30424,古座川町,30
0,30427,北山村,30
0,30428,串本町,30
0,31201,鳥取市,31
0,31202,米子市,31
0,31203,倉吉市,31
0,31204,境港市,31
0,31302,岩美町,31
0,31325,若桜町,31
0,31328,智頭町,31
0,31329,八頭町,31
0,31364,三朝町,31
0,31370,湯梨浜町,31
0,31371,琴浦町,31
0,31372,北栄町,31
0,31384,日吉津村,31
0,31386,大山町,31
0,31389,南部町,31
0,31390,伯耆町,31
0,31401,日南町,31
0,31402,日野町,31
0,31403,江府町,31
0,32201,松江市,32
0,32202,浜田市,32
0,32203,出雲市,32
0,32204,益田市,32
0,32205,大田市,32
0,32206,安来市,32
0,32207,江津市,32
0,32209,雲南市,32
0,32343,奥出雲町,32
0,32386,飯南町,32
0,32441,川本町,32
0,32448,美郷町,32
0,32449,邑南町,32
0,32501,津和野町,32
0,32505,吉賀町,32
0,32525,海士町,32
0,32526,西ノ島町,32
0,32527,知夫村,32
0,32528,隠岐の島町,32
2,33100,岡山市,33
1,33101,岡山市北区,33
1,33102,岡山市中区,33
1,33103,岡山市東区,33
1,33104,岡山市南区,33
0,33202,倉敷市,33
0,33203,津山市,33
0,33204,玉野市,33
0,33205,笠岡市,33
0,33207,井原市,33
0,33208,総社市,33
0,33209,高梁市,33
0,33210,新見市,33
0,33211,備前市,33
0,33212,瀬戸内市,33
0,33213,赤磐市,33
0,33214,真庭市,33
0,33215,美作市,33
0,33216,浅口市,33
0,33346,和気町,33
0,33423,早島町,33
0,33445,里庄町,33
0,33461,矢掛町,33
0,33586,新庄村,33
0,33606,鏡野町,33
0,33622,勝央町,33
0,33623,奈義町,33
0,33643,西粟倉村,33
0,33663,久米南町,33
0,33666,美咲町,33
0,33681,吉備中央町,33
2,34100,広島市,34
1,34101,広島市中区,34
1,34102,広島市東区,34
1,34103,広島市南区,34
1,34104,広島市西区,34
1,34105,広島市安佐南区,34
1,34106,広島市安佐北区,34
1,34107,広島市安芸区,34
1,34108,広島市佐伯区,34
0,34202,呉市,34
0,34203,竹原市,34
0,34204,三原市,34
0,34205,尾道市,34
0,34207,福山市,34
0,34208,府中市,34
0,34209,三次市,34
0,34210,庄原市,34
0,34211,大竹市,34
0,34212,東広島市,34
0,34213,廿日市市,34
0,34214,安芸高田市,34
0,34215,江田島市,34
0,34302,府中町,34
0,34304,海田町,34
0,34307,熊野町,34
0,34309,坂町,34
0,34368,安芸太田町,34
0,34369,北広島町,34
0,34431,大崎上島町,34
0,34462,世羅町,34
0,34545,神石高原町,34
0,35201,下関市,35
0,35202,宇部市,35
0,35203,山口市,35
0,35204,萩市,35
0,35206,防府市,35
0,35207,下松市,35
0,35208,岩国市,35
0,35210,光市,35
0,35211,長門市,35
0,35212,柳井市,35
0,35213,美祢市,35
0,35215,周南市,35
0,35216,山陽小野田市,35
0,35305,周防大島町,35
0,35321,和木町,35
0,35341,上関町,35
0,35343,田布施町,35
0,35344,平生町,35
0,35502,阿武町,35
0,36201,徳島市,36
0,36202,鳴門市,36
0,36203,小松島市,36
0,36204,阿南市,36
0,36205,吉野川市,36
0,36206,阿波市,36
0,36207,美馬市,36
0,36208,三好市,36
0,36301,勝浦町,36
0,36302,上勝町,36
0,36321,佐那河内村,36
0,36341,石井町,36
0,36342,神山町,36
0,36368,那賀町,36
0,36383,牟岐町,36
0,36387,美波町,36
0,36388,海陽町,36
0,36401,松茂町,36
0,36402,北島町,36
0,36403,藍住町,36
0,36404,板野町,36
0,36405,上板町,36
0,36468,つるぎ町,36
0,36489,東みよし町,36
0,37201,高松市,37
0,37202,丸亀市,37
0,37203,坂出市,37
0,37204,善通寺市,37
0,37205,観音寺市,37
0,37206,さぬき市,37
0,37207,東かがわ市,37
0,37208,三豊市,37
0,37322,土庄町,37
0,37324,小豆島町,37
0,37341,三木町,37
0,37364,直島町,37
0,37386,宇多津町,37
0,37387,綾川町,37
0,37403,琴平町,37
0,37404,多度津町,37
0,37406,まんのう町,37
0,38201,松山市,38
0,38202,今治市,38
0,38203,宇和島市,38
0,38204,八幡浜市,38
0,38205,新居浜市,38
0,38206,西条市,38
0,38207,大洲市,38
0,38210,伊予市,38
0,38213,四国中央市,38
0,38214,西予市,38
0,38215,東温市,38
0,38356,上島町,38
0,38386,久万高原町,38
0,38401,松前町,38
0,38402,砥部町,38
0,38422,内子町,38
0,38442,伊方町,38
0,38484,松野町,38
0,38488,鬼北町,38
0,38506,愛南町,38
0,39201,高知市,39
0,39202,室戸市,39
0,39203,安芸市,39
0,39204,南国市,39
0,39205,土佐市,39
0,39206,須崎市,39
0,39208,宿毛市,39
0,39209,土佐清水市,39
0,39210,四万十市,39
0,39211,香南市,39
0,39212,香美市,39
0,39301,東洋町,39
0,39302,奈半利町,39
0,39303,田野町,39
0,39304,安田町,39
0,39305,北川村,39
0,39306,馬路村,39
0,39307,芸西村,39
0,39341,本山町,39
0,39344,大豊町,39
0,39363,土佐町,39
0,39364,大川村,39
0,39386,いの町,39
0,39387,仁淀川町,39
0,39401,中土佐町,39
0,39402,佐川町,39
0,39403,越知町,39
0,39405,梼原町,39
0,39410,日高村,39
0,39411,津野町,39
0,39412,四万十町,39
0,39424,大月町,39
0,39427,三原村,39
0,39428,黒潮町,39
2,40100,北九州市,40
1,40101,北九州市門司区,40
1,40103,北九州市若松区,40
1,40105,北九州市戸畑区,40
1,40106,北九州市小倉北区,40
1,40107,北九州市小倉南区,40
1,40108,北九州市八幡東区,40
1,40109,北九州市八幡西区,40
2,40130,福岡市,40
1,40131,福岡市東区,40
1,40132,福岡市博多区,40
1,40133,福岡市中央区,40
1,40134,福岡市南区,40
1,40135,福岡市西区,40
1,40136,福岡市城南区,40
1,40137,福岡市早良区,40
0,40202,大牟田市,40
0,40203,久留米市,40
0,40204,直方市,40
0,40205,飯塚市,40
0,40206,田川市,40
0,40207,柳川市,40
0,40210,八女市,40
0,40211,筑後市,40
0,40212,大川市,40
0,40213,行橋市,40
0,40214,豊前市,40
0,40215,中間市,40
0,40216,小郡市,40
0,40217,筑紫野市,40
0,40218,春日市,40
0,40219,大野城市,40
0,40220,宗像市,40
0,40221,太宰府市,40
0,40223,古賀市,40
0,40224,福津市,40
0,40225,うきは市,40
0,40226,宮若市,40
0,40227,嘉麻市,40
0,40228,朝倉市,40
0,40229,みやま市,40
0,40230,糸島市,40
0,40305,那珂川町,40
0,40341,宇美町,40
0,40342,篠栗町,40
0,40343,志免町,40
0,40344,須恵町,40
0,40345,新宮町,40
0,40348,久山町,40
0,40349,粕屋町,40
0,40381,芦屋町,40
0,40382,水巻町,40
0,40383,岡垣町,40
0,40384,遠賀町,40
0,40401,小竹町,40
0,40402,鞍手町,40
0,40421,桂川町,40
0,40447,筑前町,40
0,40448,東峰村,40
0,40503,大刀洗町,40
0,40522,大木町,40
0,40544,広川町,40
0,40601,香春町,40
0,40602,添田町,40
0,40604,糸田町,40
0,40605,川崎町,40
0,40608,大任町,40
0,40609,赤村,40
0,40610,福智町,40
0,40621,苅田町,40
0,40625,みやこ町,40
0,40642,吉富町,40
0,40646,上毛町,40
0,40647,築上町,40
0,41201,佐賀市,41
0,41202,唐津市,41
0,41203,鳥栖市,41
0,41204,多久市,41
0,41205,伊万里市,41
0,41206,武雄市,41
0,41207,鹿島市,41
0,41208,小城市,41
0,41209,嬉野市,41
0,41210,神埼市,41
0,41327,吉野ヶ里町,41
0,41341,基山町,41
0,41345,上峰町,41
0,41346,みやき町,41
0,41387,玄海町,41
0,41401,有田町,41
0,41423,大町町,41
0,41424,江北町,41
0,41425,白石町,41
0,41441,太良町,41
0,42201,長崎市,42
0,42202,佐世保市,42
0,42203,島原市,42
0,42204,諫早市,42
0,42205,大村市,42
0,42207,平戸市,42
0,42208,松浦市,42
0,42209,対馬市,42
0,42210,壱岐市,42
0,42211,五島市,42
0,42212,西海市,42
0,42213,雲仙市,42
0,42214,南島原市,42
0,42307,長与町,42
0,42308,時津町,42
0,42321,東彼杵町,42
0,42322,川棚町,42
0,42323,波佐見町,42
0,42383,小値賀町,42
0,42391,佐々町,42
0,42411,新上五島町,42
2,43100,熊本市,43
1,43101,熊本市中央区,43
1,43102,熊本市東区,43
1,43103,熊本市西区,43
1,43104,熊本市南区,43
1,43105,熊本市北区,43
0,43202,八代市,43
0,43203,人吉市,43
0,43204,荒尾市,43
0,43205,水俣市,43
0,43206,玉名市,43
0,43208,山鹿市,43
0,43210,菊池市,43
0,43211,宇土市,43
0,43212,上天草市,43
0,43213,宇城市,43
0,43214,阿蘇市,43
0,43215,天草市,43
0,43216,合志市,43
0,43348,美里町,43
0,43364,玉東町,43
0,43367,南関町,43
0,43368,長洲町,43
0,43369,和水町,43
0,43403,大津町,43
0,43404,菊陽町,43
0,43423,南小国町,43
0,43424,小国町,43
0,43425,産山村,43
0,43428,高森町,43
0,43432,西原村,43
0,43433,南阿蘇村,43
0,43441,御船町,43
0,43442,嘉島町,43
0,43443,益城町,43
0,43444,甲佐町,43
0,43447,山都町,43
0,43468,氷川町,43
0,43482,芦北町,43
0,43484,津奈木町,43
0,43501,錦町,43
0,43505,多良木町,43
0,43506,湯前町,43
0,43507,水上村,43
0,43510,相良村,43
0,43511,五木村,43
0,43512,山江村,43
0,43513,球磨村,43
0,43514,あさぎり町,43
0,43531,苓北町,43
0,44201,大分市,44
0,44202,別府市,44
0,44203,中津市,44
0,44204,日田市,44
0,44205,佐伯市,44
0,44206,臼杵市,44
0,44207,津久見市,44
0,44208,竹田市,44
0,44209,豊後高田市,44
0,44210,杵築市,44
0,44211,宇佐市,44
0,44212,豊後大野市,44
0,44213,由布市,44
0,44214,国東市,44
0,44322,姫島村,44
0,44341,日出町,44
0,44461,九重町,44
0,44462,玖珠町,44
0,45201,宮崎市,45
0,45202,都城市,45
0,45203,延岡市,45
0,45204,日南市,45
0,45205,小林市,45
0,45206,日向市,45
0,45207,串間市,45
0,45208,西都市,45
0,45209,えびの市,45
0,45341,三股町,45
0,45361,高原町,45
0,45382,国富町,45
0,45383,綾町,45
0,45401,高鍋町,45
0,45402,新富町,45
0,45403,西米良村,45
0,45404,木城町,45
0,45405,川南町,45
0,45406,都農町,45
0,45421,門川町,45
0,45429,諸塚村,45
0,45430,椎葉村,45
0,45431,美郷町,45
0,45441,高千穂町,45
0,45442,日之影町,45
0,45443,五ヶ瀬町,45
0,46201,鹿児島市,46
0,46203,鹿屋市,46
0,46204,枕崎市,46
0,46206,阿久根市,46
0,46208,出水市,46
0,46210,指宿市,46
0,46213,西之表市,46
0,46214,垂水市,46
0,46215,薩摩川内市,46
0,46216,日置市,46
0,46217,曽於市,46
0,46218,霧島市,46
0,46219,いちき串木野市,46
0,46220,南さつま市,46
0,46221,志布志市,46
0,46222,奄美市,46
0,46223,南九州市,46
0,46224,伊佐市,46
0,46225,姶良市,46
0,46303,三島村,46
0,46304,十島村,46
0,46392,さつま町,46
0,46404,長島町,46
0,46452,湧水町,46
0,46468,大崎町,46
0,46482,東串良町,46
0,46490,錦江町,46
0,46491,南大隅町,46
0,46492,肝付町,46
0,46501,中種子町,46
0,46502,南種子町,46
0,46505,屋久島町,46
0,46523,大和村,46
0,46524,宇検村,46
0,46525,瀬戸内町,46
0,46527,龍郷町,46
0,46529,喜界町,46
0,46530,徳之島町,46
0,46531,天城町,46
0,46532,伊仙町,46
0,46533,和泊町,46
0,46534,知名町,46
0,46535,与論町,46
0,47201,那覇市,47
0,47205,宜野湾市,47
0,47207,石垣市,47
0,47208,浦添市,47
0,47209,名護市,47
0,47210,糸満市,47
0,47211,沖縄市,47
0,47212,豊見城市,47
0,47213,うるま市,47
0,47214,宮古島市,47
0,47215,南城市,47
0,47301,国頭村,47
0,47302,大宜味村,47
0,47303,東村,47
0,47306,今帰仁村,47
0,47308,本部町,47
0,47311,恩納村,47
0,47313,宜野座村,47
0,47314,金武町,47
0,47315,伊江村,47
0,47324,読谷村,47
0,47325,嘉手納町,47
0,47326,北谷町,47
0,47327,北中城村,47
0,47328,中城村,47
0,47329,西原町,47
0,47348,与那原町,47
0,47350,南風原町,47
0,47353,渡嘉敷村,47
0,47354,座間味村,47
0,47355,粟国村,47
0,47356,渡名喜村,47
0,47357,南大東村,47
0,47358,北大東村,47
0,47359,伊平屋村,47
0,47360,伊是名村,47
0,47361,久米島町,47
0,47362,八重瀬町,47
0,47375,多良間村,47
0,47381,竹富町,47
0,47382,与那国町,47
